event_id,session_id,event_ts,event_type,user_id,ip,user_agent,property_id,view_duration_sec,enquiry_flag,favorite_flag
894df8c1-e36c-45da-bc1a-eb5380dbdee5,sess-0345,2026-02-06T14:00:00,property_view,visitor-0741,203.0.113.11,Mozilla/Windows,PROP-0028,202,false,false
0559c0d9-80a0-4779-bcbe-858a1cc55126,sess-0334,2026-01-05T08:10:00,property_view,visitor-0264,165.21.186.2,Mozilla/Windows,PROP-0120,165,false,false
37fe3a17-61cd-4f00-9ba5-062ccfd3913b,sess-0063,2026-01-24T10:52:00,property_view,visitor-0401,192.0.2.22,Mozilla/Windows,PROP-0035,419,false,false
c5fba545-91ad-45df-9636-6435c72d44c1,sess-0234,2026-03-12T20:54:00,property_view,visitor-0266,203.0.113.13,Mozilla/iPhone,PROP-0155,256,false,true
0c49d3ce-24fb-415e-bf5b-6589f09c254e,sess-0354,2026-01-09T21:39:00,property_view,visitor-0122,203.0.113.13,Mozilla/iPhone,PROP-0114,201,false,false
25529f83-45a5-43a9-a540-1bf89c115c10,sess-0153,2026-01-15T21:57:00,property_view,visitor-0149,203.0.113.11,Mozilla/iPhone,PROP-0037,17,false,false
4e86567c-bbcf-4e64-9c44-970a8ddce2af,sess-0081,2026-01-06T19:57:00,property_view,visitor-0289,192.0.2.22,Mozilla/Windows,PROP-0003,374,false,false
38f11001-4cc9-4db6-9d40-488e5d338894,sess-0278,2026-01-29T10:18:00,property_view,visitor-0300,203.0.113.12,Mozilla/Windows,PROP-0029,127,false,true
ca5a8b52-7f3d-4f48-8398-c3661b3f0cce,sess-0008,2026-03-18T09:52:00,property_view,visitor-0324,203.0.113.11,Mozilla/Windows,PROP-0078,38,false,false
a45dcf9a-244c-42ba-a8e9-d1ca23176168,sess-0358,2026-02-16T14:24:00,property_view,visitor-0298,203.0.113.11,Mozilla/Windows,PROP-0095,140,false,false
79440e28-45d3-4f99-b4d3-3da689b48533,sess-0002,2026-02-09T09:05:00,property_view,visitor-0334,165.21.186.2,Mozilla/iPhone,PROP-0158,75,false,false
dbbd6436-738c-493e-9b51-ccd78d76e4e9,sess-0300,2026-01-20T13:32:00,property_view,visitor-0435,203.0.113.10,Mozilla/Windows,PROP-0071,77,false,false
84122c18-3679-4f75-8040-f41e6532035f,sess-0395,2026-01-15T10:34:00,property_view,visitor-0079,203.0.113.12,Mozilla/Windows,PROP-0064,267,false,false
75ca404f-cc5b-4073-90c6-e99597007d63,sess-0051,2026-02-17T22:32:00,property_view,visitor-0350,192.0.2.20,Mozilla/iPhone,PROP-0026,94,false,false
04031874-14ce-41e1-981a-91b2fe30c426,sess-0117,2026-03-18T13:10:00,property_view,visitor-0752,165.21.186.1,Mozilla/iPhone,PROP-0012,93,false,false
8ca1e96f-8bad-4e18-8aad-6cae4dde76e7,sess-0396,2026-02-17T19:27:00,property_view,visitor-0474,203.0.113.10,Mozilla/Windows,PROP-0075,33,false,false
5bd7d931-2bdb-4df0-bf2a-f49dfcaaa780,sess-0257,2026-01-27T08:52:00,property_view,visitor-0475,203.0.113.11,Mozilla/iPhone,PROP-0114,211,false,false
22a49fda-4a02-4e0b-83ba-29ac2e92d200,sess-0371,2026-01-30T13:42:00,property_view,visitor-0063,203.0.113.12,Mozilla/iPhone,PROP-0124,264,false,false
c9f66ac1-0055-448c-aeb0-8c2c91b10119,sess-0038,2026-01-24T22:18:00,property_view,visitor-0309,203.0.113.10,Mozilla/Windows,PROP-0059,181,false,false
b3164292-2f5b-4139-b413-11f32cc217ad,sess-0133,2026-03-14T11:21:00,property_view,visitor-0790,203.0.113.10,Mozilla/Windows,PROP-0047,365,false,false
280ae09f-e6ef-4f6c-8b36-f0aa165f980e,sess-0230,2026-03-08T19:02:00,property_view,visitor-0427,203.0.113.10,Mozilla/Windows,PROP-0038,84,false,true
612fb1b3-fafd-477e-9628-aa86c77f5cbc,sess-0362,2026-03-03T10:55:00,property_view,visitor-0212,203.0.113.13,Mozilla/Windows,PROP-0097,121,false,false
d342e0e3-db70-449b-8848-2891c375eee1,sess-0065,2026-01-18T12:38:00,property_view,visitor-0224,203.0.113.10,Mozilla/Windows,PROP-0103,235,false,false
b4201c60-9232-4c05-b1a9-8e5ea2d6d3ed,sess-0135,2026-03-27T08:51:00,property_view,visitor-0530,203.0.113.12,Mozilla/Windows,PROP-0122,282,false,false
d672ae8f-385e-456f-a3fd-55df52317d5e,sess-0190,2026-01-08T20:49:00,property_view,visitor-0797,203.0.113.13,Mozilla/iPhone,PROP-0152,18,false,false
d3d3d855-94ce-4d1a-95bc-84ab37255100,sess-0103,2026-03-19T11:30:00,property_view,visitor-0592,203.0.113.13,Mozilla/Windows,PROP-0007,57,false,false
a541720a-8726-4c2f-b552-bae319136c82,sess-0005,2026-02-24T12:49:00,property_view,visitor-0322,203.0.113.12,Mozilla/iPhone,PROP-0084,350,false,false
f967efa7-f60b-4f24-9e6a-0446668a09e0,sess-0364,2026-03-02T22:31:00,property_view,visitor-0348,203.0.113.10,Mozilla/iPhone,PROP-0106,96,false,false
05c9649c-1271-4a24-8587-4e8063fb0316,sess-0270,2026-01-04T11:53:00,property_view,visitor-0266,203.0.113.12,Mozilla/iPhone,PROP-0020,107,false,false
f1cf4651-8111-49db-bd4b-ee8568234703,sess-0031,2026-02-28T11:11:00,property_view,visitor-0724,165.21.186.2,Mozilla/iPhone,PROP-0104,344,false,false
ad909395-c882-4620-b552-abdb0aab939d,sess-0251,2026-03-01T20:41:00,property_view,visitor-0437,203.0.113.11,Mozilla/Windows,PROP-0027,266,false,false
a4137961-71d9-45b3-a256-74af017f3f9c,sess-0148,2026-01-21T20:07:00,property_view,visitor-0275,203.0.113.11,Mozilla/Windows,PROP-0043,221,false,false
09b4d85f-4f2b-4a9a-9875-f2eab069de8d,sess-0005,2026-01-14T13:37:00,property_view,visitor-0213,203.0.113.11,Mozilla/Windows,PROP-0060,106,false,false
252bc304-3191-4c92-946d-18e206c7ee03,sess-0049,2026-03-14T14:00:00,property_view,visitor-0273,165.21.186.2,Mozilla/iPhone,PROP-0047,218,false,false
d0d1c7d1-81a6-40b6-ae68-319a9abe0f2b,sess-0238,2026-01-04T10:28:00,property_view,visitor-0778,203.0.113.11,Mozilla/iPhone,PROP-0020,125,false,false
8c2054ab-089b-4fe2-aca3-5bf9aa25268c,sess-0176,2026-02-27T08:56:00,property_view,visitor-0702,203.0.113.10,Mozilla/iPhone,PROP-0021,31,false,false
59e42ef7-3650-4d6d-84b1-89177b0b473e,sess-0144,2026-02-28T10:16:00,property_view,visitor-0386,192.0.2.22,Mozilla/Windows,PROP-0051,72,false,false
ceb5ba88-ba18-465f-b62e-4533f3edb3e2,sess-0285,2026-02-26T13:15:00,property_view,visitor-0006,192.0.2.21,Mozilla/Windows,PROP-0113,303,false,true
a2a28c91-aa3d-42a7-930e-72e9c9124a51,sess-0180,2026-02-03T08:10:00,property_view,visitor-0631,165.21.186.1,Mozilla/Windows,PROP-0102,296,false,false
dde8b334-09d4-4b65-93da-605409ee5885,sess-0359,2026-01-29T10:29:00,property_view,visitor-0162,192.0.2.23,Mozilla/Windows,PROP-0155,267,false,false
5e6b4a25-d58f-4e41-aeb6-cd9ec77557f6,sess-0179,2026-01-16T13:14:00,property_view,visitor-0668,192.0.2.21,Mozilla/iPhone,PROP-0023,410,false,false
e29aff04-2082-4363-89d9-98cd5de10288,sess-0203,2026-02-25T21:28:00,property_view,visitor-0662,203.0.113.11,Mozilla/iPhone,PROP-0110,102,false,false
93d6304c-9b12-4844-b24a-ee50ab1181a2,sess-0251,2026-02-15T11:37:00,property_view,visitor-0272,203.0.113.12,Mozilla/Windows,PROP-0043,335,false,false
9540f43f-25ec-4543-b582-20ce60745b37,sess-0002,2026-03-06T21:19:00,property_view,visitor-0429,203.0.113.10,Mozilla/Windows,PROP-0006,201,false,false
72c320bc-c9be-4544-9d4b-1ca7a8d1e409,sess-0088,2026-01-02T09:36:00,property_view,visitor-0610,192.0.2.21,Mozilla/iPhone,PROP-0006,110,false,false
3063c876-a7bf-4979-be7b-656d31c9dd21,sess-0017,2026-02-08T11:39:00,property_view,visitor-0287,165.21.186.1,Mozilla/iPhone,PROP-0096,308,false,false
bf3aaeb3-45dd-4348-bd4f-823538dd625b,sess-0127,2026-01-21T20:12:00,property_view,visitor-0212,192.0.2.23,Mozilla/iPhone,PROP-0150,100,false,false
699350b1-c0f4-407e-8a0c-045d4dac6900,sess-0031,2026-02-17T20:22:00,property_view,visitor-0117,203.0.113.11,Mozilla/Windows,PROP-0018,388,false,false
a0ed3dac-13ea-4074-b2f1-ca853e426419,sess-0208,2026-03-29T10:14:00,property_view,visitor-0595,192.0.2.25,Mozilla/Windows,PROP-0087,298,false,false
a9d8785f-c51e-49ea-90dc-20e3103fedfb,sess-0398,2026-03-21T11:48:00,property_view,visitor-0252,165.21.186.1,Mozilla/iPhone,PROP-0073,98,false,false
d416cb86-6efe-47e9-803b-5071ac2297be,sess-0004,2026-03-17T21:08:00,property_view,visitor-0551,203.0.113.10,Mozilla/iPhone,PROP-0064,303,false,false
9ed6ebc1-34ab-4182-8145-a8e3ec6fa380,sess-0139,2026-01-17T19:48:00,property_view,visitor-0093,203.0.113.13,Mozilla/iPhone,PROP-0138,311,false,false
0880f0ea-dd22-461a-b77f-f9960dd1c3a3,sess-0061,2026-02-10T10:03:00,property_view,visitor-0147,165.21.186.1,Mozilla/iPhone,PROP-0086,269,false,false
10b33139-2582-404d-90e1-b75c38dd537c,sess-0082,2026-03-17T12:17:00,property_view,visitor-0068,203.0.113.10,Mozilla/Windows,PROP-0020,211,false,false
1115e893-b0fd-4ca7-903b-97135d672e0f,sess-0319,2026-01-27T22:21:00,property_view,visitor-0101,203.0.113.13,Mozilla/Windows,PROP-0069,107,false,false
ea687dee-ed56-4cfc-a2f1-d345c875bbb2,sess-0370,2026-03-03T12:14:00,property_view,visitor-0411,165.21.186.1,Mozilla/iPhone,PROP-0020,231,false,false
f0b2140a-b61e-47e7-9d72-9b90a43e630c,sess-0205,2026-03-27T14:40:00,property_view,visitor-0258,203.0.113.10,Mozilla/iPhone,PROP-0071,87,false,false
669c35ee-4988-4a21-ba49-8f6618f0b95d,sess-0293,2026-01-30T10:00:00,property_view,visitor-0608,203.0.113.10,Mozilla/iPhone,PROP-0159,394,false,false
71cb89cb-5ccc-4d33-a2ec-2d0fc6217d48,sess-0086,2026-02-04T08:12:00,property_view,visitor-0723,192.0.2.26,Mozilla/iPhone,PROP-0069,196,false,false
7f40b77b-9f90-4d34-b45f-fbcee865196d,sess-0369,2026-01-13T19:13:00,property_view,visitor-0791,192.0.2.27,Mozilla/iPhone,PROP-0085,312,true,false
8e824135-92df-4db5-947d-1990fc5a3bb8,sess-0303,2026-01-07T22:31:00,property_view,visitor-0473,192.0.2.23,Mozilla/Windows,PROP-0077,148,false,false
664b1b79-75f6-4cf2-ac2e-2e37389679e4,sess-0048,2026-02-02T11:09:00,property_view,visitor-0514,192.0.2.27,Mozilla/Windows,PROP-0033,377,false,false
9ec9bcf8-62c2-43ea-8c95-7f2dda457488,sess-0004,2026-01-15T10:47:00,property_view,visitor-0310,165.21.186.1,Mozilla/Windows,PROP-0083,262,false,false
0994ed7d-9d7d-4bd8-b09b-995cacc34d79,sess-0121,2026-03-15T11:13:00,property_view,visitor-0776,203.0.113.10,Mozilla/iPhone,PROP-0111,316,false,false
343a823b-9bc5-4cfe-972d-2bc9e44e1585,sess-0175,2026-03-21T10:10:00,property_view,visitor-0479,192.0.2.27,Mozilla/Windows,PROP-0111,355,false,false
a13a4299-56d5-43e9-ab23-6119c8efe22e,sess-0258,2026-03-08T12:40:00,property_view,visitor-0368,192.0.2.24,Mozilla/Windows,PROP-0111,286,false,false
c556f3fc-0404-4a34-8228-6684714fcb8d,sess-0245,2026-02-11T21:45:00,property_view,visitor-0139,192.0.2.21,Mozilla/Windows,PROP-0139,103,false,true
8834b9f5-ec94-436d-8a79-a412635f1a3c,sess-0157,2026-01-17T10:23:00,property_view,visitor-0222,192.0.2.24,Mozilla/Windows,PROP-0131,341,false,false
a25eb2fd-b277-4e16-901d-dca76d4e86d2,sess-0082,2026-02-20T10:35:00,property_view,visitor-0177,203.0.113.11,Mozilla/iPhone,PROP-0096,194,false,true
6f610733-0fa1-4197-80a5-41fa73dafa90,sess-0388,2026-03-26T13:10:00,property_view,visitor-0308,203.0.113.12,Mozilla/Windows,PROP-0028,297,false,false
f8acf3da-a46d-4510-a8d1-28b6e45a5f9e,sess-0087,2026-01-24T10:05:00,property_view,visitor-0167,165.21.186.1,Mozilla/iPhone,PROP-0151,155,false,false
c919451a-354d-41d5-918e-2dc468c56827,sess-0360,2026-01-02T08:38:00,property_view,visitor-0671,203.0.113.12,Mozilla/Windows,PROP-0146,102,false,false
a8f66146-bcde-4c71-85cc-abebfabe1fdb,sess-0176,2026-02-21T08:16:00,property_view,visitor-0054,203.0.113.11,Mozilla/Windows,PROP-0114,199,false,false
4deac886-078b-4b48-95ee-bae32cc84a8f,sess-0368,2026-02-06T08:01:00,property_view,visitor-0238,203.0.113.11,Mozilla/Windows,PROP-0048,40,false,false
d4201f7c-5693-4c35-b31a-5504dcc060ee,sess-0318,2026-02-17T11:34:00,property_view,visitor-0182,203.0.113.12,Mozilla/iPhone,PROP-0022,167,false,false
191372d4-be1d-4205-a0ad-1f57cf5a703b,sess-0003,2026-01-29T21:54:00,property_view,visitor-0712,203.0.113.11,Mozilla/iPhone,PROP-0024,25,false,false
8071b5ff-3ebd-4891-8eaf-708b7923410f,sess-0144,2026-01-05T20:25:00,property_view,visitor-0410,203.0.113.10,Mozilla/iPhone,PROP-0037,365,false,false
961a92aa-694f-4d12-b026-fb86fad69a65,sess-0112,2026-01-17T13:18:00,property_view,visitor-0726,203.0.113.10,Mozilla/Windows,PROP-0015,196,false,true
6e8d56cf-cf80-43d6-b420-ffb5d6363824,sess-0217,2026-01-23T11:17:00,property_view,visitor-0093,192.0.2.26,Mozilla/Windows,PROP-0147,232,false,false
8e019d0e-f8ae-40ee-8e43-ea88b7da272e,sess-0007,2026-01-26T21:07:00,property_view,visitor-0659,203.0.113.13,Mozilla/Windows,PROP-0058,331,false,false
ae861c51-dba7-477a-9203-1cb2b20b15d1,sess-0179,2026-01-26T09:24:00,property_view,visitor-0283,203.0.113.10,Mozilla/Windows,PROP-0024,162,false,false
274768d9-8246-466f-addf-a078764b8c74,sess-0186,2026-03-02T21:33:00,property_view,visitor-0489,203.0.113.10,Mozilla/Windows,PROP-0051,400,false,true
27508098-bf85-413e-b971-8c37b95fc00a,sess-0024,2026-02-07T10:39:00,property_view,visitor-0285,165.21.186.2,Mozilla/Windows,PROP-0054,50,false,false
594dfab5-8c84-4249-8072-bbf5f4fcb569,sess-0254,2026-02-26T08:05:00,property_view,visitor-0635,203.0.113.11,Mozilla/Windows,PROP-0088,111,false,false
fb259596-7b83-43ab-be43-727757c87f8e,sess-0228,2026-02-06T14:14:00,property_view,visitor-0316,203.0.113.11,Mozilla/iPhone,PROP-0047,151,false,false
125bb4d0-f905-4163-8fe2-3afcc06d29e0,sess-0172,2026-02-14T21:49:00,property_view,visitor-0202,192.0.2.21,Mozilla/Windows,PROP-0128,214,false,false
9afb63f2-559e-4e58-8a66-113ff56d093d,sess-0151,2026-01-02T10:22:00,property_view,visitor-0792,203.0.113.12,Mozilla/Windows,PROP-0115,396,false,false
36486fdf-6d59-4a70-aabe-4b24da7d06dd,sess-0240,2026-01-06T12:44:00,property_view,visitor-0178,203.0.113.10,Mozilla/iPhone,PROP-0036,237,false,false
7952cc55-e3cd-4673-81d8-85cca7843bf6,sess-0257,2026-01-01T20:14:00,property_view,visitor-0346,203.0.113.11,Mozilla/Windows,PROP-0069,175,false,false
907cbd0e-cf63-462a-8a5f-f10bf9b7f8d1,sess-0400,2026-02-05T11:20:00,property_view,visitor-0605,192.0.2.21,Mozilla/Windows,PROP-0069,31,false,false
bc9bb124-39d8-44c8-8ea8-6cee9fa72a48,sess-0157,2026-02-03T13:03:00,property_view,visitor-0501,203.0.113.10,Mozilla/Windows,PROP-0057,340,false,false
abc06b03-a76b-43d1-9717-b28d61df09d8,sess-0142,2026-03-06T14:16:00,property_view,visitor-0218,192.0.2.25,Mozilla/Windows,PROP-0025,217,false,false
02d7d29b-5c94-4836-82ad-58f83e7624f0,sess-0213,2026-03-25T20:56:00,property_view,visitor-0263,203.0.113.12,Mozilla/Windows,PROP-0022,254,false,false
4f81acca-2637-4a67-b63e-873342d14b8a,sess-0338,2026-03-12T10:23:00,property_view,visitor-0305,165.21.186.1,Mozilla/Windows,PROP-0100,59,false,false
26764433-a574-4521-ab50-378c09a48310,sess-0232,2026-01-05T08:09:00,property_view,visitor-0487,165.21.186.2,Mozilla/Windows,PROP-0133,100,false,false
4cb5be6a-3a7e-442b-ac46-0480bdff0b42,sess-0358,2026-02-09T20:02:00,property_view,visitor-0466,203.0.113.11,Mozilla/Windows,PROP-0029,302,false,false
f9463792-ddb8-47f0-8f98-6c825c2e6f40,sess-0019,2026-02-24T08:21:00,property_view,visitor-0234,192.0.2.23,Mozilla/Windows,PROP-0075,242,false,false
c1b605fc-3365-4685-b45e-3eec42101f6b,sess-0248,2026-01-28T08:25:00,property_view,visitor-0661,203.0.113.12,Mozilla/Windows,PROP-0109,123,false,true
055ccca0-5297-4781-b694-c231235a8ec9,sess-0377,2026-01-16T10:11:00,property_view,visitor-0188,203.0.113.10,Mozilla/Windows,PROP-0104,258,false,false
c0c05198-2814-4fdc-88e6-f3d187741261,sess-0332,2026-01-03T22:32:00,property_view,visitor-0520,165.21.186.1,Mozilla/Windows,PROP-0072,126,false,false
db1c14b4-6613-4f90-b2a5-cc7f38807501,sess-0385,2026-01-06T21:30:00,property_view,visitor-0211,203.0.113.13,Mozilla/Windows,PROP-0085,119,false,false
52e0c725-7dff-46b4-95b2-170aef8fcd5e,sess-0247,2026-03-21T14:48:00,property_view,visitor-0410,165.21.186.1,Mozilla/iPhone,PROP-0044,176,false,false
48497fbb-714a-42ff-ac2d-7c3a8466e0bc,sess-0071,2026-03-27T19:36:00,property_view,visitor-0143,165.21.186.2,Mozilla/Windows,PROP-0083,370,false,false
88414c83-64af-4942-b784-4a7c8d6aadf7,sess-0206,2026-02-24T10:34:00,property_view,visitor-0700,203.0.113.13,Mozilla/Windows,PROP-0068,30,false,false
31894309-0cf5-451f-a25f-de5e723e85a6,sess-0084,2026-01-09T21:48:00,property_view,visitor-0592,192.0.2.21,Mozilla/Windows,PROP-0053,361,false,false
b6c5534b-e5f3-423a-94a0-3296b2e31679,sess-0393,2026-03-16T14:11:00,property_view,visitor-0522,203.0.113.10,Mozilla/Windows,PROP-0004,56,false,false
0ebb2f20-3139-44d8-be3f-6440f77d9e1e,sess-0288,2026-01-21T22:07:00,property_view,visitor-0158,165.21.186.1,Mozilla/Windows,PROP-0146,180,false,false
13636c78-f4cd-46bf-b7db-79cbceb57745,sess-0378,2026-03-01T09:29:00,property_view,visitor-0007,165.21.186.1,Mozilla/Windows,PROP-0053,172,false,false
8e1e575e-51ad-4336-9e8a-ff57e1bea42a,sess-0368,2026-01-21T10:13:00,property_view,visitor-0713,203.0.113.10,Mozilla/Windows,PROP-0044,366,false,false
2122efcb-187a-4045-9695-4601bfb99286,sess-0352,2026-01-31T20:19:00,property_view,visitor-0656,203.0.113.11,Mozilla/Windows,PROP-0061,24,false,false
4597f094-0b3c-406d-b02e-b9060ba266f0,sess-0195,2026-02-23T13:01:00,property_view,visitor-0614,165.21.186.1,Mozilla/iPhone,PROP-0092,330,false,false
1ac0e41a-b31f-47b6-a65c-1cba651c4e4e,sess-0272,2026-02-17T19:38:00,property_view,visitor-0167,203.0.113.10,Mozilla/Windows,PROP-0138,154,false,false
73b5a621-76c0-4a89-a8db-e7112fec2c05,sess-0028,2026-03-26T11:51:00,property_view,visitor-0715,165.21.186.2,Mozilla/iPhone,PROP-0132,370,false,false
6b0d3265-68c2-4ec6-9bc5-40d1184ef93d,sess-0258,2026-01-15T13:30:00,property_view,visitor-0006,203.0.113.10,Mozilla/iPhone,PROP-0020,207,false,false
cbe6e57c-0911-435f-920d-6bbe689ee066,sess-0331,2026-01-15T20:56:00,property_view,visitor-0541,203.0.113.13,Mozilla/Windows,PROP-0070,401,false,false
d210eed4-210d-4e33-aeb5-0c5a6a311731,sess-0335,2026-02-02T10:57:00,property_view,visitor-0524,203.0.113.11,Mozilla/iPhone,PROP-0014,15,false,false
a51ab707-00b7-4595-a433-cc9cfa6661fd,sess-0307,2026-03-02T08:59:00,property_view,visitor-0160,165.21.186.1,Mozilla/Windows,PROP-0115,167,false,true
28cea6dd-1bea-4ac6-8d94-cb32bd93e709,sess-0328,2026-03-22T08:33:00,property_view,visitor-0068,192.0.2.22,Mozilla/Windows,PROP-0013,220,false,false
5eb3b185-3460-4206-a79e-079c3133deb0,sess-0395,2026-03-12T10:41:00,property_view,visitor-0304,203.0.113.12,Mozilla/Windows,PROP-0043,284,false,false
2071a639-9358-44d6-b851-c94f7ad71a24,sess-0260,2026-02-28T10:33:00,property_view,visitor-0676,203.0.113.13,Mozilla/Windows,PROP-0008,188,false,false
14463be2-8f42-434c-a26f-564087da81ad,sess-0039,2026-03-22T19:05:00,property_view,visitor-0430,203.0.113.13,Mozilla/Windows,PROP-0048,231,false,false
57147961-9c29-476a-b2a8-e27ff5b9be29,sess-0242,2026-02-19T09:10:00,property_view,visitor-0416,165.21.186.2,Mozilla/iPhone,PROP-0029,22,false,false
acc98fe1-7de9-4d1d-a248-1a8b2b3b294d,sess-0030,2026-01-31T09:29:00,property_view,visitor-0651,192.0.2.20,Mozilla/Windows,PROP-0136,104,false,false
30f74ab6-f6bd-4bf9-9881-194166c918b2,sess-0112,2026-02-03T12:17:00,property_view,visitor-0334,192.0.2.22,Mozilla/Windows,PROP-0108,210,false,false
ab224704-31ea-4b6d-aa07-a5b3a0141003,sess-0004,2026-03-08T22:57:00,property_view,visitor-0084,203.0.113.13,Mozilla/iPhone,PROP-0048,391,false,false
20d739d6-4957-4b3b-a454-86a85bce0a0a,sess-0306,2026-02-17T11:26:00,property_view,visitor-0020,192.0.2.25,Mozilla/Windows,PROP-0037,94,false,false
fc92d75f-89cf-4ffb-b024-0f32ac6e8723,sess-0232,2026-01-24T19:36:00,property_view,visitor-0415,192.0.2.27,Mozilla/Windows,PROP-0118,375,false,false
43592f6b-61b3-4551-9e57-d30dd2c34e6c,sess-0387,2026-02-27T08:08:00,property_view,visitor-0301,203.0.113.10,Mozilla/iPhone,PROP-0157,177,false,false
ac4c267f-aa66-4719-82db-526e6dbe43ac,sess-0257,2026-01-29T13:16:00,property_view,visitor-0772,203.0.113.11,Mozilla/iPhone,PROP-0079,287,false,false
5ef92d88-fa34-4950-83f8-d191758a064b,sess-0205,2026-03-28T10:15:00,property_view,visitor-0719,165.21.186.1,Mozilla/iPhone,PROP-0095,276,false,false
10f387eb-dd7c-4c4d-b026-fe74110a281a,sess-0128,2026-03-14T13:31:00,property_view,visitor-0531,192.0.2.27,Mozilla/iPhone,PROP-0031,379,false,false
b0a32774-eb7b-45e1-8737-def50953e3cb,sess-0196,2026-01-30T13:02:00,property_view,visitor-0413,192.0.2.22,Mozilla/Windows,PROP-0039,324,false,false
e98c60a1-a666-4126-8468-848178b937bb,sess-0298,2026-01-10T10:23:00,property_view,visitor-0318,203.0.113.10,Mozilla/Windows,PROP-0136,263,false,false
089995ee-5166-45ce-85d4-b2c6b117ebe7,sess-0269,2026-02-02T10:38:00,property_view,visitor-0397,192.0.2.20,Mozilla/iPhone,PROP-0045,225,false,false
6fabac67-f919-4592-bb35-2ff92e231f4b,sess-0292,2026-02-20T10:29:00,property_view,visitor-0598,203.0.113.11,Mozilla/Windows,PROP-0033,111,false,false
aae84335-966f-45d0-bc49-45c4fe06e9a4,sess-0378,2026-03-18T11:37:00,property_view,visitor-0618,203.0.113.12,Mozilla/Windows,PROP-0097,390,false,false
bf2ca7a7-c15e-4b9d-8de4-cde5de06d21f,sess-0264,2026-03-03T21:35:00,property_view,visitor-0476,192.0.2.26,Mozilla/Windows,PROP-0056,245,false,false
596051c2-3ddd-4519-938c-5ca49a056985,sess-0131,2026-02-08T09:15:00,property_view,visitor-0538,165.21.186.1,Mozilla/iPhone,PROP-0096,282,false,false
eadc03d9-6beb-49f2-ab27-7bc0a9d89a05,sess-0309,2026-01-13T12:12:00,property_view,visitor-0541,203.0.113.12,Mozilla/Windows,PROP-0065,406,false,false
ceb21461-83b2-493d-8fc8-ec6862df75fe,sess-0035,2026-01-04T08:57:00,property_view,visitor-0297,192.0.2.20,Mozilla/iPhone,PROP-0040,349,false,false
bc974e70-4296-4e9c-8010-ea5457cf1afc,sess-0157,2026-03-20T09:50:00,property_view,visitor-0759,203.0.113.10,Mozilla/Windows,PROP-0120,131,false,false
5a4c176b-bdea-4bb2-afb4-a7de16c27a99,sess-0061,2026-01-10T11:19:00,property_view,visitor-0018,165.21.186.2,Mozilla/iPhone,PROP-0073,309,false,false
e02f1759-e9c5-44a5-91c2-e2afbf84abea,sess-0303,2026-03-02T11:02:00,property_view,visitor-0628,203.0.113.13,Mozilla/Windows,PROP-0039,344,false,false
b6564209-fa24-4fa0-8ec0-66caee8e4e00,sess-0006,2026-03-27T10:18:00,property_view,visitor-0338,192.0.2.25,Mozilla/Windows,PROP-0099,378,false,false
e6ddbc5e-d8fc-4eb1-b25b-21d1f5c903bf,sess-0292,2026-02-13T11:01:00,property_view,visitor-0497,203.0.113.10,Mozilla/Windows,PROP-0015,234,false,false
35e64d59-23e1-442e-a913-8e8300f6c755,sess-0292,2026-03-13T21:08:00,property_view,visitor-0796,203.0.113.12,Mozilla/Windows,PROP-0027,32,false,false
95ae96cf-dab0-46ee-90bd-2a30b8ed45eb,sess-0338,2026-01-01T10:30:00,property_view,visitor-0374,203.0.113.10,Mozilla/iPhone,PROP-0095,16,false,false
9a278370-4067-4057-bfa7-d66e80c2b8d7,sess-0171,2026-03-09T13:36:00,property_view,visitor-0492,203.0.113.10,Mozilla/iPhone,PROP-0105,406,false,false
c2001d6c-b9ac-4f6c-8653-14539141b438,sess-0158,2026-02-09T11:50:00,property_view,visitor-0503,165.21.186.2,Mozilla/iPhone,PROP-0075,378,false,false
bfbe40da-aac9-49d4-8469-3a08567d4284,sess-0208,2026-03-03T20:54:00,property_view,visitor-0100,203.0.113.11,Mozilla/iPhone,PROP-0058,269,false,false
0d213563-9206-47e8-9d9f-435e349ab59e,sess-0116,2026-03-05T20:03:00,property_view,visitor-0430,203.0.113.13,Mozilla/iPhone,PROP-0051,309,false,false
043e17e4-54b8-4edf-8f20-030bfb4e46b6,sess-0102,2026-02-12T09:37:00,property_view,visitor-0529,203.0.113.11,Mozilla/Windows,PROP-0046,122,false,false
054ab996-6434-48e2-91db-f283c56d83eb,sess-0230,2026-02-07T12:17:00,property_view,visitor-0294,192.0.2.25,Mozilla/Windows,PROP-0049,15,false,false
557dcac2-58e9-464e-95cd-74d5ed0d4a6e,sess-0066,2026-03-10T13:55:00,property_view,visitor-0794,203.0.113.10,Mozilla/iPhone,PROP-0127,48,false,false
a3cf0bc6-7a8c-4963-aa50-908856b2daaf,sess-0399,2026-02-22T20:04:00,property_view,visitor-0776,165.21.186.1,Mozilla/Windows,PROP-0002,417,false,false
9dd4c9ec-a255-42be-a9f2-84a57d657866,sess-0356,2026-02-15T10:30:00,property_view,visitor-0245,165.21.186.1,Mozilla/Windows,PROP-0009,100,false,false
95c09f6a-bb5a-432c-8e72-ab6aa3010b37,sess-0131,2026-02-15T21:12:00,property_view,visitor-0038,192.0.2.27,Mozilla/Windows,PROP-0152,52,false,false
