event_id,session_id,event_ts,event_type,user_id,ip,user_agent,amount
751da896-4c81-4dd0-9975-ceb36d460f6d,sess-0024,2026-04-24T16:13:00,page_view,user-0004,192.0.2.22,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
552b12c7-ccc3-47aa-b607-d4cd47aaaa50,sess-0025,2026-04-25T17:14:00,purchase,user-0005,192.0.2.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,69.18
39f7494c-d522-48c7-b10b-ef6c73a3a4ed,sess-0026,2026-04-26T18:15:00,page_view,user-0006,192.0.2.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
accde87b-a320-419e-af8d-914382128a38,sess-0027,2026-04-27T19:16:00,purchase,user-0007,192.0.2.25,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),51.88
8d7f194d-f689-4721-bb5b-1f3f8d328dd3,sess-0028,2026-04-28T20:17:00,session_start,user-0008,192.0.2.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
9ec75eb2-3f6f-4b80-9b09-0a9304e27972,sess-0029,2026-04-29T21:18:00,session_start,user-0009,192.0.2.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
ca638a7e-e678-4a71-98ff-9c0d819b8ec2,sess-0030,2026-04-30T22:19:00,session_start,user-0010,192.0.2.28,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
85df599e-3148-420f-9eee-c9861180c0cb,sess-0031,2026-05-01T23:20:00,purchase,user-0011,192.0.2.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,6.94
9be62f65-a0b5-4995-aba4-1d4058a94220,sess-0032,2026-05-03T00:21:00,login,user-0012,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
04b0c6a5-d38e-4d2d-b3fb-74aa6ee779b6,sess-0033,2026-05-04T01:22:00,login,user-0013,203.0.113.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
123ea25e-9f85-4a15-8da1-886f504f0cc7,sess-0034,2026-05-05T02:23:00,login,user-whale-001,8.8.8.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
6496db7a-8312-4a9c-87cc-9e27599f3da3,sess-0035,2026-05-06T03:24:00,login,user-0015,1.1.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
563b05f0-746a-44ed-8347-6267e2bec07c,sess-0036,2026-05-07T04:25:00,login,user-0016,165.21.186.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
ae38ae21-f4ad-4280-8fd0-85109000f5e0,sess-0037,2026-05-08T05:26:00,purchase,user-0017,185.220.101.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,111.73
dc0ec405-509a-416a-96df-ba8973f6a52c,sess-0038,2026-05-09T06:27:00,login,user-0018,192.0.2.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
e4cd4ad9-3dd6-45c4-9e40-c9b67dada864,sess-0039,2026-05-10T07:28:00,purchase,user-0019,192.0.2.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),95.49
ddc882e5-3495-41b6-b715-4747c6fc4eaa,sess-0000,2026-05-11T08:29:00,purchase,user-0020,192.0.2.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,74.76
419c7dde-13a3-472d-b398-67c017966cb4,sess-0001,2026-05-11T10:30:00,purchase,user-0021,192.0.2.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,93.01
3da1d705-f511-4807-9905-3f21663c4e8d,sess-0002,2026-05-12T11:31:00,session_start,user-0022,192.0.2.14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
cb395b4b-8996-48d4-a9ab-3a9decabad50,sess-0003,2026-05-13T12:32:00,session_start,user-0023,192.0.2.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
65bcf325-ff55-44b5-998f-98560c34f350,sess-0004,2026-05-14T13:33:00,session_start,user-0024,192.0.2.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
55cd4494-463b-40da-a473-21d624a91a43,sess-0005,2026-04-20T14:34:00,login,user-0025,192.0.2.17,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
501b5c3f-1094-40c9-ae37-2c447205ebfa,sess-0006,2026-04-21T15:35:00,session_start,user-0026,192.0.2.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
1a6d3812-3190-43ef-8b27-e48c7f540ee6,sess-0007,2026-04-22T16:36:00,page_view,user-0027,192.0.2.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
8e49db8a-d66e-4282-b597-54018dc94b83,sess-0008,2026-04-23T17:37:00,page_view,user-0028,192.0.2.20,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
3c927e2e-6cba-42ee-b7cf-23836a562001,sess-0009,2026-04-24T18:38:00,page_view,user-0029,192.0.2.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
2e786f29-2df6-42b6-a21a-bd7b50fadf75,sess-0010,2026-04-25T19:39:00,session_start,user-0030,192.0.2.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
f4ef7c38-d2fc-4683-ad34-737c0962b627,sess-0011,2026-04-26T20:40:00,purchase,user-0031,192.0.2.23,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),115.42
6b3252c0-6602-4d4e-96d1-cbfb2a22c7b5,sess-0012,2026-04-27T21:41:00,page_view,user-0032,192.0.2.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
b6dec8df-1421-4e5a-826e-d24baf5f5382,sess-0013,2026-04-28T22:42:00,purchase,user-0033,192.0.2.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,82.89
2a6f91b4-732c-4f54-bedd-3fe388817639,sess-0014,2026-04-29T23:43:00,purchase,user-0034,192.0.2.26,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),115.1
20415925-c39f-45f3-ba29-098ea44e283c,sess-0015,2026-05-01T00:44:00,login,user-0035,192.0.2.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
5162c333-03f8-4247-9ccf-b28b97634d60,sess-0016,2026-05-02T01:45:00,page_view,user-0036,192.0.2.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
4612bf4e-082a-4428-8f7d-3da203cdea2b,sess-0017,2026-05-03T02:46:00,login,user-0037,192.0.2.29,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
55e0ecd6-b8ba-4745-9da8-461f28c85c32,sess-0018,2026-05-04T03:47:00,login,user-0038,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
fe38b4c6-7461-433f-8575-24f308fb698b,sess-0019,2026-05-05T04:48:00,login,user-0039,203.0.113.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
4cbeff02-afce-4d0f-94d6-f8efcaf9812f,sess-0020,2026-05-06T05:49:00,session_start,user-0040,8.8.8.8,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
6dac230f-9722-441d-82d4-34bf30f4fb60,sess-0021,2026-05-07T06:50:00,login,user-0041,1.1.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
cd492ed8-17e1-4bdb-885d-738b0d9e747a,sess-0022,2026-05-08T07:51:00,purchase,user-0042,165.21.186.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,29.16
b8a43ddb-4823-46b0-b199-6614adaee442,sess-0023,2026-05-09T08:52:00,purchase,user-0043,185.220.101.50,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),29.35
afe8b802-729a-4b8c-8875-44c80009b7bf,sess-0024,2026-05-09T10:53:00,page_view,user-0044,192.0.2.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
f187cd87-b815-42af-ae4b-cf5e144f8feb,sess-0025,2026-05-10T11:54:00,page_view,user-whale-001,192.0.2.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
02047ac2-b471-4165-8ff8-547346baf364,sess-0026,2026-05-11T12:55:00,page_view,user-0046,192.0.2.12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
d0fe454f-c99e-4cfb-87ab-d05c8e40e973,sess-0027,2026-05-12T13:56:00,page_view,user-0047,192.0.2.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
26a73719-451b-48a8-bf2e-d17ec53eed6f,sess-0028,2026-05-13T14:57:00,purchase,user-0048,192.0.2.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,27.35
c09f266d-2bb4-48ad-bf5d-dbe5d56de25b,sess-0029,2026-05-14T15:58:00,page_view,user-0049,192.0.2.15,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
eba7b57a-1028-434b-a520-a63c43316d4c,sess-0030,2026-04-20T16:00:00,login,user-0000,192.0.2.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
b8a8b32e-da11-4d78-8696-2626f8e95856,sess-0031,2026-04-21T17:01:00,session_start,user-0001,192.0.2.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
2bc84169-f605-4c90-b56c-f1dec39c1222,sess-0032,2026-04-22T18:02:00,login,user-0002,192.0.2.18,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
ddb6c96f-a44a-4aaf-9905-d52a872f557a,sess-0033,2026-04-23T19:03:00,purchase,user-0003,192.0.2.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,82.24
ad56c8a1-a9c4-4eec-8d68-448c26b34dcd,sess-0034,2026-04-24T20:04:00,purchase,user-0004,192.0.2.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,16.29
2bcfbde4-5eda-4126-b302-59214c61643c,sess-0035,2026-04-25T21:05:00,session_start,user-0005,192.0.2.21,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
a7e06d6b-2e3c-464c-b3a4-f328bed0015a,sess-0036,2026-04-26T22:06:00,purchase,user-0006,192.0.2.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,46.07
55490244-a3fa-4d0d-a3f4-4e136a1b6639,sess-0037,2026-04-27T23:07:00,page_view,user-0007,192.0.2.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
66e95ddc-ce22-4c11-be46-80f28105ba50,sess-0038,2026-04-29T00:08:00,login,user-0008,192.0.2.24,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
dd0bb23c-a26f-410d-8aca-355e06eb4084,sess-0039,2026-04-30T01:09:00,purchase,user-0009,192.0.2.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,76.24
19d9d506-2426-404e-a9a6-a37367a34dfb,sess-0000,2026-05-01T02:10:00,page_view,user-0010,192.0.2.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
9af9e009-a8ef-40fb-b598-023d91f49f33,sess-0001,2026-05-02T03:11:00,purchase,user-0011,192.0.2.27,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),60.87
e48cb37d-ab05-4334-a16e-0e9d9f50a1e2,sess-0002,2026-05-03T04:12:00,purchase,user-0012,192.0.2.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,75.88
b6c82d5b-7f63-41d4-aa05-533cc1da8b4b,sess-0003,2026-05-04T05:13:00,purchase,user-0013,192.0.2.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,84.75
5dbdd8b0-8149-42d4-8ed9-7f6fdb743a5a,sess-0004,2026-05-05T06:14:00,page_view,user-0014,203.0.113.10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
fe9b3c2b-cfa7-41bc-8072-b32f734c4b07,sess-0005,2026-05-06T07:15:00,purchase,user-0015,203.0.113.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,97.89
c38403e7-5b10-4a6f-9fb7-4ca710fd2f43,sess-0006,2026-05-07T08:16:00,session_start,user-0016,8.8.8.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
24c6c053-75fa-4dd5-a8d2-e73156e6b9bd,sess-0007,2026-05-07T10:17:00,page_view,user-0017,1.1.1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
8c932f63-e4cd-486b-86a2-4ec732cee0d6,sess-0008,2026-05-08T11:18:00,login,user-0018,165.21.186.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
b3cecc31-ecfd-4384-ac39-0c75454805c7,sess-0009,2026-05-09T12:19:00,purchase,user-0019,185.220.101.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,33.31
b66a29e3-6067-41d0-9fe0-a374dc67acbc,sess-0010,2026-05-10T13:20:00,page_view,user-0020,192.0.2.10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
c4045276-2c97-45e1-a2f7-ddf2e8f5c4e6,sess-0011,2026-05-11T14:21:00,session_start,user-0021,192.0.2.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
09808316-e82d-4bec-929e-f7cccde7b4be,sess-0012,2026-05-12T15:22:00,purchase,user-0022,192.0.2.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,101.61
cdae0699-39da-4b53-8cbb-15fcb07f6bd8,sess-0013,2026-05-13T16:23:00,page_view,user-0023,192.0.2.13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
b26dbeee-9b37-4ef5-b29d-6c201cfe12c6,sess-0014,2026-05-14T17:24:00,purchase,user-0024,192.0.2.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,105.96
c9f93d48-d231-4ce2-a1b5-d2f93034edd4,sess-0015,2026-04-20T18:25:00,session_start,user-0025,192.0.2.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
04986394-325e-443b-8143-a11ef5ab8a8f,sess-0016,2026-04-21T19:26:00,session_start,user-whale-001,192.0.2.16,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
5a63add6-cae0-4e7f-b2a0-45c5f37f2d44,sess-0017,2026-04-22T20:27:00,purchase,user-0027,192.0.2.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,94.1
a8fc1af7-edb7-4782-b231-1579f9389269,sess-0018,2026-04-23T21:28:00,session_start,user-0028,192.0.2.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
364cd20a-51b3-4c4f-95e9-3c592f1b5a05,sess-0019,2026-04-24T22:29:00,login,user-0029,192.0.2.19,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
0f185f67-e462-4028-a218-2e848f50f14e,sess-0020,2026-04-25T23:30:00,page_view,user-0030,192.0.2.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
e1708012-44a3-49d2-b985-eda2ed010c68,sess-0021,2026-04-27T00:31:00,login,user-0031,192.0.2.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
52aeb941-f39a-4878-a2c2-2a7c11f2773a,sess-0022,2026-04-28T01:32:00,purchase,user-0032,192.0.2.22,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),103.75
bf37e8b4-bf6e-41e3-92b5-f07918b7e18e,sess-0023,2026-04-29T02:33:00,page_view,user-0033,192.0.2.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
62fe6a8e-6482-445d-b417-cb8be2285534,sess-0024,2026-04-30T03:34:00,page_view,user-0034,192.0.2.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
0754eb1f-44fb-454e-95ae-3c53c4b45c44,sess-0025,2026-05-01T04:35:00,purchase,user-0035,192.0.2.25,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),89.36
b117f7fb-6ec0-4b31-8aec-f9740e0a5a9f,sess-0026,2026-05-02T05:36:00,login,user-0036,192.0.2.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
3a7fb4b7-c673-4866-b0fa-ac9b85948a20,sess-0027,2026-05-03T06:37:00,login,user-0037,192.0.2.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
f7a7dd2a-5b31-4edd-bcd7-492f9302a77e,sess-0028,2026-05-04T07:38:00,login,user-0038,192.0.2.28,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
75313b53-8e8d-401b-8103-a0bcb710d15c,sess-0029,2026-05-05T08:39:00,login,user-0039,192.0.2.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
8b900f34-4607-4d88-b199-dd8b177b61b0,sess-0030,2026-05-05T10:40:00,session_start,user-0040,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
5557109f-9194-4506-97ca-b96259484613,sess-0031,2026-05-06T11:41:00,page_view,user-0041,203.0.113.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
b5dce893-4ab1-407b-be50-bf74d67bde28,sess-0032,2026-05-07T12:42:00,login,user-0042,8.8.8.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
b13ed4bd-63a6-4812-884e-ba225e12f8eb,sess-0033,2026-05-08T13:43:00,purchase,user-0043,1.1.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,67.5
7b7dd032-9129-45ee-9abe-bb9966b7687b,sess-0034,2026-05-09T14:44:00,session_start,user-0044,165.21.186.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
1346b9ab-5bd9-4604-8eff-6360738036d7,sess-0035,2026-05-10T15:45:00,page_view,user-0045,185.220.101.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
61d43e82-5ac8-4475-9e29-0b1f2216e5a3,sess-0036,2026-05-11T16:46:00,purchase,user-0046,192.0.2.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,50.14
cc35c3db-91dd-4ac0-aece-995c55b05315,sess-0037,2026-05-12T17:47:00,purchase,user-0047,192.0.2.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),20.4
98b2f892-2215-4d12-a315-ee7f527c44b8,sess-0038,2026-05-13T18:48:00,login,user-0048,192.0.2.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
ed1163c1-76df-4a43-8791-4403b1746b31,sess-0039,2026-05-14T19:49:00,session_start,user-0049,192.0.2.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
a9ed20c5-560f-45d4-948d-e7b51a906836,sess-0000,2026-04-20T20:50:00,purchase,user-0000,192.0.2.14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),62.75
5c6f06d4-53bc-4abb-9fde-468a3e5065bb,sess-0001,2026-04-21T21:51:00,page_view,user-0001,192.0.2.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
3b765b5a-d194-4b28-baab-831ae50fb78a,sess-0002,2026-04-22T22:52:00,page_view,user-0002,192.0.2.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
54998a34-366f-421f-8b44-ac97aec7cf9b,sess-0003,2026-04-23T23:53:00,page_view,user-0003,192.0.2.17,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
175a715a-fb80-4aed-a988-78d744bb156d,sess-0004,2026-04-25T00:54:00,session_start,user-0004,192.0.2.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
aaa6df07-d942-442a-aba0-0bb42a6787e8,sess-0005,2026-04-26T01:55:00,page_view,user-0005,192.0.2.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
1b724990-fa7e-4562-ae08-c46d0ba72518,sess-0006,2026-04-27T02:56:00,page_view,user-0006,192.0.2.20,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
2328d8bd-6263-4cf6-9668-341473a4207f,sess-0007,2026-04-28T03:57:00,page_view,user-whale-001,192.0.2.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
57b090a7-4568-4e4b-b14f-5947c3804d09,sess-0008,2026-04-29T04:58:00,session_start,user-0008,192.0.2.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
e1f46785-e0a6-41b9-a9de-246a09e44d8f,sess-0009,2026-04-30T05:00:00,purchase,user-0009,192.0.2.23,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),9.65
2d33fc3e-725b-4d19-95cd-3478f93bb396,sess-0010,2026-05-01T06:01:00,session_start,user-0010,192.0.2.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
e0592022-004e-4456-be08-e10376ade4be,sess-0011,2026-05-02T07:02:00,page_view,user-0011,192.0.2.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
5d1ca1c2-b90c-4e99-96bc-d8dd237c38a3,sess-0012,2026-05-03T08:03:00,login,user-0012,192.0.2.26,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
14251126-edba-4e8e-8294-629b479ae9fc,sess-0013,2026-05-03T10:04:00,purchase,user-0013,192.0.2.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,47.49
3dec5e70-94c3-409c-86e5-f195bed5eb36,sess-0014,2026-05-04T11:05:00,login,user-0014,192.0.2.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
61713513-d5d7-430c-a8ea-7ee3ec004019,sess-0015,2026-05-05T12:06:00,page_view,user-0015,192.0.2.29,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
ef33a1f7-d4e3-48a1-a79e-d969701c5d5f,sess-0016,2026-05-06T13:07:00,purchase,user-0016,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,49.63
35c46262-c838-4ce6-9844-04eb28df0113,sess-0017,2026-05-07T14:08:00,session_start,user-0017,203.0.113.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
6d6f86f5-ff33-443d-af92-9e24a69122f6,sess-0018,2026-05-08T15:09:00,login,user-0018,8.8.8.8,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
c7a1fc1e-3885-4a70-99b3-ac7ef93778a2,sess-0019,2026-05-09T16:10:00,login,user-0019,1.1.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
3de2409e-5ca1-461d-b843-8eca6d63422c,sess-0020,2026-05-10T17:11:00,purchase,user-0020,165.21.186.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,16.87
39a67d9e-bfbb-443f-ae66-f64b15c313d7,sess-0021,2026-05-11T18:12:00,purchase,user-0021,185.220.101.50,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),101.01
c563039c-a626-4b75-94f9-99e67761846b,sess-0022,2026-05-12T19:13:00,purchase,user-0022,192.0.2.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,71.54
b2da677e-1a58-4584-8339-7666cde94e0b,sess-0023,2026-05-13T20:14:00,page_view,user-0023,192.0.2.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
4502882c-9cac-4fc4-bd7f-6371cf2f7460,sess-0024,2026-05-14T21:15:00,session_start,user-0024,192.0.2.12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
2c2433cd-1c1b-41c4-8220-0ddf2ef63f45,sess-0025,2026-04-20T22:16:00,session_start,user-0025,192.0.2.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
ae37573a-8d56-4536-a27c-ae5d87b95d00,sess-0026,2026-04-21T23:17:00,purchase,user-0026,192.0.2.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,72.58
3b8e0c01-5bf1-4ce1-88f5-b3760f1372ba,sess-0027,2026-04-23T00:18:00,login,user-0027,192.0.2.15,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
c2dc0657-9e76-44be-af19-212f29145199,sess-0028,2026-04-24T01:19:00,purchase,user-0028,192.0.2.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,48.28
4723f43b-7dc2-473e-b9f8-d654f75f1b25,sess-0029,2026-04-25T02:20:00,page_view,user-0029,192.0.2.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
42eccd83-97a2-434f-a5a4-13ebffb24bcc,sess-0030,2026-04-26T03:21:00,session_start,user-0030,192.0.2.18,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
b9b3e2ad-fb85-4f78-a7b5-c40243268256,sess-0031,2026-04-27T04:22:00,purchase,user-0031,192.0.2.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,98.98
6e36be1d-b63d-4fe8-b904-f9cd0e5c0d5d,sess-0032,2026-04-28T05:23:00,purchase,user-0032,192.0.2.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,60.99
ed6ecee3-813b-4be1-873a-07a2e91a0e1c,sess-0033,2026-04-29T06:24:00,session_start,user-0033,192.0.2.21,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
6216d70e-dba9-4b55-8a5c-26a6a58ef87e,sess-0034,2026-04-30T07:25:00,login,user-0034,192.0.2.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
55444af6-a7cc-440a-81a6-10e00d3dc75d,sess-0035,2026-05-01T08:26:00,page_view,user-0035,192.0.2.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
81dfdf1e-5d0c-4bd5-a62a-093da9b23ae4,sess-0036,2026-05-01T10:27:00,session_start,user-0036,192.0.2.24,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
